Stations_ID;Datum;Qualitaet;Min_5cm;Min_2m;Mittel_2m;Max_2m;Relative_Feuchte;Mittel_Windstaerke;Max_Windgeschwindigkeit;Sonnenscheindauer;Mittel_Bedeckungsgrad;Niederschlagshoehe;Mittel_Luftdruck
954.00;28.07.2017;3.00;;13,6;16,8;18,1;81,29;8,3;20,2;6817.00;;;1007.00
954.00;29.07.2017;3.00;;16.00;17,2;18,2;88,52;9.00;19,7;8117.00;;;1007,88
954.00;30.07.2017;3.00;;16,4;17,7;19,9;89,33;6,7;17.00;7883.00;;;1005,87
954.00;31.07.2017;3.00;;16,5;17,7;18,7;84,65;5,9;11,4;12,9;;;1012,34
954.00;01.08.2017;;;;;;;;;;;;
954.00;08.08.2017;;;;;;;;;;;;
954.00;26.08.2017;3.00;;14,9;17,3;19,1;;;9,7;5133.00;;;
954.00;27.08.2017;3.00;;16,8;17,3;18.00;74,61;5,8;11,7;11133.00;;;1017,54
954.00;28.08.2017;3.00;;17.00;17,8;21,3;79,29;3,7;8,3;10167.00;;;1018,84
954.00;29.08.2017;3.00;;17.00;18,7;20,8;84,25;5,8;10,6;9067.00;;;1013,05
954.00;30.08.2017;3.00;;15,4;16,8;17,9;93,42;7.00;14,9;0.00;;;1008,63
954.00;31.08.2017;3.00;;13,7;15,6;17.00;78,17;8,2;17,1;4083.00;;;1013,03
954.00;01.09.2017;3.00;;15,3;16,4;17.00;67,17;4,1;9,6;9167.00;;;1020,32
954.00;02.09.2017;3.00;;15,3;15,9;16,2;66,5;3,5;6,9;11,3;;;1020,14
954.00;03.09.2017;3.00;;15,3;16,1;18,9;61,79;2,1;5.00;12683.00;;;1017,02
954.00;04.09.2017;3.00;;16,3;17,4;18,4;69,17;3,4;8,1;11483.00;;;1015,85
954.00;05.09.2017;3.00;;16,6;17,9;19,1;84,42;5,9;9,7;2183.00;;;1014,91
954.00;06.09.2017;3.00;;14,1;16,8;18,6;78,21;9,5;20,8;3283.00;;;1010,29
954.00;07.09.2017;3.00;;14,4;16,3;17,2;70,79;8,7;15,1;1917.00;;;1010,21
954.00;08.09.2017;3.00;;14,2;16.00;17,4;83,67;10,8;20,2;1433.00;;;997,31
954.00;09.09.2017;3.00;;13,5;15,5;16,7;75,33;5,3;11,4;2,3;;;994,93
954.00;10.09.2017;3.00;;14,5;16,1;17,4;75,25;11,9;22.00;5883.00;;;998,14
954.00;11.09.2017;3.00;;14,8;15,9;17,2;77,25;16,2;23,9;4967.00;;;990,57
954.00;12.09.2017;3.00;;11,8;15,7;16,8;73,88;11,1;20,9;3883.00;;;998,75
954.00;13.09.2017;3.00;;12,7;14,7;16,1;79.00;19,9;35,5;0,717;;;989,57
954.00;14.09.2017;3.00;;12,8;15.00;16,1;71,33;13.00;20,9;2617.00;;;995,51
954.00;15.09.2017;3.00;;12,4;14,6;15,5;73.00;10,4;18,8;4317.00;;;1006,01
954.00;16.09.2017;3.00;;12,3;14,1;15,4;76,79;3,6;10,1;2483.00;;;1008,39
954.00;17.09.2017;3.00;;11,2;12,9;14,4;79,25;4,4;11,1;0.00;;;1012,29
954.00;18.09.2017;3.00;;12,6;13,7;14,7;72,42;3,5;8,3;11433.00;;;1013,5
954.00;19.09.2017;3.00;;12,7;14,5;16,1;70,71;5,3;13,5;2,25;;;1015,88
954.00;20.09.2017;3.00;;12,3;15,3;16,4;70,21;8,3;17,5;4,15;;;1017,14
954.00;21.09.2017;3.00;;15.00;15,9;16,9;81,13;6,5;10,6;6367.00;;;1019,47
954.00;22.09.2017;3.00;;15,2;16,1;16,6;76,38;3,8;13,3;0,417;;;1020,57
954.00;23.09.2017;3.00;;15,3;15,8;17,2;71,92;3,2;6,7;8833.00;;;1023,91
954.00;24.09.2017;3.00;;15,3;15,8;16,5;81,13;4,4;11,5;6383.00;;;1024,62
954.00;25.09.2017;3.00;;14,6;15,7;17.00;86,04;7,6;13,1;0,833;;;1023,96
954.00;26.09.2017;3.00;;14,7;15,5;16,6;84,33;7,9;12,4;1383.00;;;1025,08
954.00;27.09.2017;3.00;;14,2;15,3;16,5;85,58;7,3;;0,1;;;1025,38
954.00;28.09.2017;3.00;;13,5;15,3;16,3;91,83;7,7;11,1;0,017;;;1023,53
954.00;29.09.2017;3.00;;14,9;16,2;17,8;93,54;6,6;10,8;0,6;;;1019,69
954.00;30.09.2017;3.00;;12,6;15,4;16,8;89,13;6,5;25,8;0.00;;;1014,96
954.00;01.10.2017;3.00;;13,9;15,4;17.00;75,58;9,1;19,5;9033.00;;;1016,39
954.00;02.10.2017;3.00;;12,6;15,4;16,6;78,67;14,4;22,6;2,6;;;1005,78
954.00;03.10.2017;3.00;;11,9;14,6;15,4;71,38;12,5;19,3;4717.00;;;1011,94
954.00;04.10.2017;3.00;;12,3;14,3;15,2;71,33;15,1;24,4;0.00;;;1012,15
954.00;05.10.2017;3.00;;10,4;13,4;15,7;78,38;15,1;26,6;2367.00;;;1002,45
954.00;06.10.2017;3.00;;11,2;13,9;15.00;73,38;14,8;26,5;3633.00;;;1012,25
954.00;07.10.2017;3.00;;11,7;13,8;15,2;80,29;13,3;22,7;0.00;;;1008,67
954.00;08.10.2017;3.00;;12,3;13,4;14,2;64,58;9,4;17.00;6,45;;;1013,71
954.00;09.10.2017;3.00;;11,5;13.00;14,7;74,5;4,8;11,4;0,033;;;1016,09
954.00;10.10.2017;3.00;;13,5;14,9;15,5;85,04;9,5;16,3;1333.00;;;1010,33
954.00;11.10.2017;3.00;;13,9;15,1;15,8;85,67;13,3;22,5;0,367;;;1008,2
954.00;12.10.2017;3.00;;13,1;14,4;15,8;71,63;15,2;25.00;4967.00;;;1012,87
954.00;13.10.2017;3.00;;13,5;14,8;16.00;87,5;10,2;18,4;3467.00;;;1020,16
954.00;14.10.2017;3.00;;15.00;15,7;16.00;92,08;9,7;14,3;0,917;;;1021,93
954.00;15.10.2017;3.00;;14,4;15,8;17,6;88,5;7.00;13,3;9317.00;;;1020,67
954.00;16.10.2017;3.00;;14,7;16,1;18,1;89.00;6,9;13.00;7,7;;;1018,06
954.00;17.10.2017;3.00;;14,4;15,2;17,3;76,38;12,2;18,6;4,5;;;1016,58
954.00;18.10.2017;3.00;;14.00;14,5;16,1;75,79;4,6;12,4;1,85;;;1014,67
954.00;19.10.2017;3.00;;12,6;14,2;15,4;90,88;7,7;12,4;0.00;;;1011,18
954.00;20.10.2017;3.00;;13,1;14,6;15,6;85,96;10.00;17.00;2583.00;;;1006,83
954.00;21.10.2017;3.00;;12.00;13,4;15,7;85,04;9,6;19,9;0,533;;;1008,18
954.00;22.10.2017;3.00;;11.00;12,6;14.00;81,88;11.00;18,2;1517.00;;;1005,9
954.00;23.10.2017;3.00;;12,2;13.00;13,9;87,04;6,8;17,1;2467.00;;;1012,48
954.00;24.10.2017;3.00;;12,1;13,9;15,7;92,04;9,5;16,5;0.00;;;1016,2
954.00;25.10.2017;3.00;;13,8;14,6;15,4;83,42;11,4;20.00;3333.00;;;1015,63
954.00;26.10.2017;3.00;;11,6;14.00;14,5;75,79;10,9;18.00;0,3;;;1019,5
954.00;27.10.2017;3.00;;10,9;12,8;13,7;72,13;13,2;21,4;2617.00;;;1022,01
954.00;28.10.2017;3.00;;11,5;13,3;14,6;74,42;15,9;30,2;0.00;;;1009,56
954.00;29.10.2017;3.00;;7,4;11,4;13,5;63,67;19,9;34,5;3083.00;;;1007,01
954.00;30.10.2017;3.00;;8,8;10,2;11,1;63,71;11,7;22,6;3,65;;;1022,51
954.00;31.10.2017;3.00;;8,8;11,8;13,4;76,29;8,4;13,2;0,167;;;1020,78
954.00;01.11.2017;3.00;;11,7;13,4;14.00;87,08;10,6;17,6;1333.00;;;1014,75
954.00;02.11.2017;3.00;;10,3;12,5;13,5;77,08;8,2;14,3;5167.00;;;1010,5
954.00;03.11.2017;3.00;;9,5;11,1;12,6;80,08;6,5;12,8;0,833;;;1013,67
954.00;04.11.2017;3.00;;10,5;11,6;13,1;82.00;9,7;15,9;0,617;;;1004,92
954.00;05.11.2017;3.00;;9.00;10,8;12,6;69,83;8,2;14,9;0,9;;;1005,98
954.00;06.11.2017;3.00;;8,4;9,9;10,7;62,17;6.00;16,5;5817.00;;;1021,12
954.00;07.11.2017;3.00;;6.00;8.00;10,1;78,96;7,9;12,7;4567.00;;;1023,38
954.00;08.11.2017;3.00;;7,4;9,1;10,4;80,86;5.00;9,2;0,383;;;1021,1
954.00;09.11.2017;3.00;;9,6;10,8;12,4;79,04;9,3;17,4;1,05;;;1017,95
954.00;10.11.2017;3.00;;5,7;10,1;11,9;68,5;13,8;28,1;1,05;;;1007,51
954.00;11.11.2017;3.00;;6,9;8,8;9,8;65,38;12,2;23,1;2717.00;;;1003,88
954.00;12.11.2017;3.00;;5,7;8,6;10,7;70,33;8,6;18,1;0.00;;;1000,73
954.00;13.11.2017;3.00;;6,6;9,5;10,5;65,67;7,9;16.00;3133.00;;;1014,44
954.00;14.11.2017;3.00;;8,3;10,6;11,8;74,04;9,3;20,3;0,917;;;1018,18
954.00;15.11.2017;3.00;;9,7;10,9;11,6;79.00;4,3;9,1;3517.00;;;1022,76
954.00;16.11.2017;3.00;;9.00;10,3;11,7;88,71;10,1;16,5;0,05;;;1020,08
954.00;17.11.2017;3.00;;8,2;9,9;10,5;60,58;9,6;17.00;3,9;;;1022,58
954.00;18.11.2017;3.00;;5,5;8,7;10,6;70,88;15,1;28,1;1383.00;;;1010,77
954.00;19.11.2017;1.00;;6,4;9,3;10,3;69.00;16,5;27.00;2233.00;;;1009,13
954.00;20.11.2017;1.00;;6,2;7,5;9,3;78.00;8,5;21,4;0.00;;;1011,72
954.00;21.11.2017;1.00;;6,5;7,8;11,2;92,42;6.00;15,8;0.00;;;1006,66
954.00;22.11.2017;1.00;;10,8;11,3;11,8;87,04;14,4;20,4;0,3;;;999,04
954.00;23.11.2017;1.00;;9,9;11,2;12,5;71,42;15,5;23,7;0,1;;;996,22
954.00;24.11.2017;1.00;;6,5;9,1;10,7;67,29;9,1;20,1;1483.00;;;1006,79
954.00;25.11.2017;1.00;;5,1;7,4;8,8;63,75;8,1;18.00;1683.00;;;1008,68
954.00;26.11.2017;1.00;;5,1;7,7;9,1;72,79;12,4;21,5;0,55;;;1011,57
954.00;27.11.2017;1.00;;5,1;7,9;10,1;77,88;13,2;25,1;0.00;;;1004,69
954.00;28.11.2017;1.00;;5,1;7,6;9,1;74,92;10,7;24,6;1,75;;;996,54
954.00;29.11.2017;1.00;;4,4;6,3;7,7;77,04;4,6;12,8;2533.00;;;1002,36
954.00;30.11.2017;1.00;;3,3;4,9;6,7;76,63;3,9;11,2;0.00;;;1002,55
954.00;01.12.2017;1.00;;3,6;4,9;5,7;71,7;5,8;11,3;0,883;;;1016,58
954.00;02.12.2017;1.00;;4,3;5,5;9,4;83,71;8,9;18,1;2,2;;;1022,57
954.00;03.12.2017;1.00;;7,6;8,8;9,7;79,92;10,2;17,9;1,35;;;1018,45
954.00;04.12.2017;1.00;;7,1;8,7;9,6;73,83;11,7;21,1;2183.00;;;1023,9
954.00;05.12.2017;1.00;;8,2;9,2;9,8;82,54;11,3;19,3;0,05;;;1026,5
954.00;06.12.2017;1.00;;8,5;9,3;10,2;78,38;14,3;22,9;0.00;;;1021,44
954.00;07.12.2017;1.00;;6,1;7,7;9,2;80.00;17.00;26,2;0.00;;;1005,05
954.00;08.12.2017;1.00;;1,7;6,1;8,6;68,96;11,3;23,9;0,4;;;1000.00
954.00;09.12.2017;1.00;;1,5;5,4;7,7;73,71;13,1;25,2;1917.00;;;1001,91
954.00;10.12.2017;1.00;;1,4;2,5;4,8;83,21;11,5;22,4;0.00;;;986,18
954.00;11.12.2017;1.00;;1,1;2,5;3,7;78,13;10,2;19,6;0.00;;;984,84
954.00;12.12.2017;1.00;;3,1;5,2;7,2;72,42;10,5;18,5;1367.00;;;998,85
954.00;13.12.2017;1.00;;3,1;4,4;6.00;88,46;14,9;23,6;0.00;;;994,7
954.00;14.12.2017;1.00;;4,1;5,9;7,2;75,71;11,7;;0,5;;;984,12
954.00;15.12.2017;1.00;;;4,8;;85,38;7,2;;0.00;;;993,95
954.00;16.12.2017;1.00;;3,8;5,8;6,9;72,88;8,3;19,4;1,3;;;1006,1
954.00;17.12.2017;1.00;;2,7;5,7;6,7;71,54;7,4;16,5;3717.00;;;1017,69
954.00;18.12.2017;1.00;;2,9;4,5;7,9;86,92;6,3;17,1;0.00;;;1022,49
1048.00;17.06.2016;3.00;11,4;13,4;15,1;18,9;87,38;5,1;13,4;2017.00;6,9;9,4;977,64
1048.00;18.06.2016;3.00;10,3;12,4;16,3;21,2;75,5;4,1;9,8;10983.00;3,8;2,5;988,35
1048.00;19.06.2016;3.00;9,6;11,3;16,3;22,1;77,17;2,9;6,7;9067.00;5,4;0.00;993,48
1048.00;20.06.2016;3.00;10,6;11,7;16,8;21,8;70,42;2,7;7,5;8167.00;4,9;0,1;993,46
1048.00;21.06.2016;3.00;14,1;15,7;18,5;23,4;71,75;3,6;9,8;4,6;5,8;0.00;993,21
1048.00;22.06.2016;3.00;14,6;15,2;20,9;26,4;71,29;2,4;7,2;7167.00;4,7;0.00;996,94
1048.00;23.06.2016;3.00;14,8;15,8;24,4;30,9;60,08;4,2;11.00;16017.00;0,3;0.00;995,34
1048.00;24.06.2016;3.00;14,3;17,9;26,9;33.00;50,5;2,8;7,9;15867.00;0,3;0.00;990,12
1048.00;25.06.2016;3.00;17,8;18,4;22,4;28,4;80,63;2,4;11,1;5733.00;4,6;9,9;984,11
1048.00;26.06.2016;3.00;14,3;14,3;18,1;22,3;71,42;3,6;13,2;8733.00;5,7;0.00;989,61
1048.00;27.06.2016;3.00;12,2;14,3;18.00;22,6;63,79;2,9;10,5;6933.00;5,1;0.00;990,95
1048.00;28.06.2016;3.00;11,7;13,8;17,8;22,2;72,92;2,8;9,3;4567.00;5,5;9,9;990,07
1048.00;29.06.2016;3.00;14,5;14,9;20,4;25,8;64,92;4,3;13.00;9733.00;5,9;0.00;985,85
1048.00;30.06.2016;3.00;13,2;14,9;19,5;24,3;70,79;2,8;9,3;4433.00;5,2;0.00;987,15
1048.00;01.07.2016;3.00;14,7;16,1;22,2;27,7;61,96;3,7;11,5;13833.00;3,4;0,2;988,43
1048.00;02.07.2016;3.00;9,9;12,2;18,2;26.00;81,54;3,5;11,7;2933.00;6,1;2,3;987,28
1048.00;03.07.2016;3.00;8,5;11.00;14,8;20.00;69,17;3,5;13,9;8,5;3,7;2,2;992,69
1048.00;04.07.2016;3.00;7,2;9,5;16,5;22,4;59,17;2,5;7,9;12383.00;2,5;0,7;993,83
1048.00;05.07.2016;3.00;11,7;13,5;18,8;26,2;65,63;4,1;15,4;7,05;5,3;0,8;986,93
1048.00;06.07.2016;3.00;9,2;11,3;15,9;20,4;59,96;6,5;16,3;5,75;5.00;0.00;989,02
1048.00;07.07.2016;3.00;8,3;10,7;16,1;21,5;58,38;3,2;8,7;11283.00;4,2;0.00;993,4
1048.00;08.07.2016;3.00;11,8;12,6;19,1;26,8;63,29;3,6;19.00;3967.00;7,2;2,8;989,17
1048.00;09.07.2016;3.00;12,5;14,2;18,7;23,7;64,58;4,1;12,7;7,6;5.00;0.00;990,18
1048.00;10.07.2016;3.00;13,4;14,5;23.00;29,5;57,75;4,2;10,5;13667.00;5,6;0.00;987,25
1048.00;11.07.2016;3.00;17.00;18,6;25,2;31,5;55,42;5.00;14,6;8933.00;5,7;1,1;982,6
1048.00;12.07.2016;3.00;15,9;17,5;20,9;24,7;63,04;2,8;10,3;3,15;7,3;0.00;985,1
1048.00;13.07.2016;3.00;13,9;14,1;18.00;23,5;74,42;2,4;9,9;6117.00;6,5;34,2;984,7
1048.00;14.07.2016;3.00;12.00;12,5;13,6;14,9;91,42;4,8;13,7;0.00;7,8;17,4;985,73
1048.00;15.07.2016;3.00;9,2;11,9;13,8;17,3;85,25;4,8;11,1;0,583;7,5;0,5;994,03
1048.00;16.07.2016;3.00;7,5;10,3;17,7;23,9;59,38;2,6;8,7;10,05;4,2;0,1;995,8
1048.00;17.07.2016;3.00;15,6;16,7;19,4;24,3;81,88;3,2;9,1;2233.00;6,8;0,6;992,26
1048.00;18.07.2016;3.00;13,6;15,4;19.00;22,7;67,5;3,8;12,7;3,55;5,7;0.00;992,84
1048.00;19.07.2016;3.00;12.00;15,5;20,5;26,1;66,96;3.00;8,7;7183.00;4,2;0.00;993,92
1048.00;20.07.2016;3.00;12,9;14,1;21,4;27,1;64,17;2,9;6,5;14167.00;1,4;0.00;991,25
1048.00;21.07.2016;3.00;15,1;17,1;20,3;24,8;80,88;3,1;8,2;1,55;6,3;1,1;987,95
1048.00;22.07.2016;3.00;13,8;16.00;22,2;28,2;69,92;2,4;6,9;12,55;3.00;0.00;989,24
1048.00;23.07.2016;3.00;14,1;15,6;21,8;27,9;63,25;2,8;8,7;10183.00;6,5;16,6;990,17
1048.00;24.07.2016;3.00;16,5;17,3;20,7;24,9;84,92;2,2;6,2;4,05;5,5;0.00;991,5
1048.00;25.07.2016;3.00;16,3;16,8;22,4;28,4;72,5;1,6;5,1;8617.00;3,9;0.00;990,45
1048.00;26.07.2016;3.00;16,9;18,2;21,5;24,6;80,29;2,7;8,1;5067.00;6,3;0.00;991,72
1048.00;27.07.2016;3.00;14,7;16,8;20,6;26,6;85,33;2.00;8,9;1317.00;6,4;1,5;989,13
1048.00;28.07.2016;3.00;14,8;16.00;20,6;25,7;69,54;2,3;7,2;6683.00;5,5;0,4;988,62
1048.00;29.07.2016;3.00;16,2;18.00;21,1;25,6;67,92;3,9;10,3;5783.00;6,3;0,1;986,04
1048.00;30.07.2016;3.00;14,2;17.00;20,8;26,3;73,08;2,7;12,9;8,25;4,9;0,2;985,82
1048.00;31.07.2016;3.00;14,6;14,9;19.00;24,8;86,79;2,7;14,6;1717.00;7.00;20,7;984,75
1048.00;01.08.2016;3.00;11,3;12,9;16,8;22.00;71,04;4.00;10,3;6333.00;5.00;0.00;990,43
1048.00;02.08.2016;3.00;9,8;11,2;15,7;21.00;79,46;3,3;10,3;1467.00;6,2;2.00;989,55
1048.00;03.08.2016;3.00;13.00;14,6;18,5;21,9;86,25;3,7;10,3;0.00;7,3;1,7;986,77
1048.00;04.08.2016;3.00;14,9;16,7;21,5;27,7;73,54;3,3;11,1;4,8;6,6;19,5;985,22
1048.00;05.08.2016;3.00;13,4;13,8;16,2;18,9;89,96;2,8;9,9;0,233;7,7;4,5;988,69
1048.00;06.08.2016;3.00;12,4;14,5;17,7;21,9;73,5;3,5;10,6;5967.00;6.00;0.00;996,36
1048.00;07.08.2016;3.00;10,9;12,4;18,9;25.00;63,75;3,2;9,3;11,55;3,6;0.00;998,18
1048.00;08.08.2016;3.00;14,9;16,6;22,1;28,1;57,42;4,6;12,2;10517.00;3,5;0,4;991,21
1048.00;09.08.2016;3.00;11,6;13,6;16,3;19,9;72,33;1,9;6,5;1933.00;6,9;1,2;991,46
1048.00;10.08.2016;3.00;7,1;9,1;11,8;14,9;82,13;2,1;10,1;3,15;6,2;1,3;991,92
1048.00;11.08.2016;3.00;4,4;7,2;13.00;18,3;65,25;2,9;9,6;7183.00;4,4;0.00;994,6
1048.00;12.08.2016;3.00;9.00;11,1;14,9;18,1;85,17;3,4;7,7;0.00;7,9;1,2;994,73
1048.00;13.08.2016;3.00;14,7;16,6;20,8;26,2;70,88;4,1;10,8;8633.00;5,3;0.00;994,26
1048.00;14.08.2016;3.00;9,1;13,6;18,3;22,2;71,46;2,6;8,1;5017.00;4,8;0.00;994,75
1048.00;15.08.2016;3.00;7,9;11,8;16,2;21,1;73.00;2,4;8,4;7,2;4,3;0.00;995,34
1048.00;16.08.2016;3.00;5,3;9,4;15,3;20,5;69,92;2,3;11,3;7,25;4,8;2,2;991,12
1048.00;17.08.2016;3.00;9.00;10,1;13,9;19.00;77,71;2,2;6,2;7317.00;4,9;0.00;988,09
1048.00;18.08.2016;3.00;7.00;7,5;15,8;23,1;66,5;2,7;5,7;13417.00;1,1;0.00;983,58
1048.00;19.08.2016;3.00;9,5;10,6;19,1;27,1;57,67;3,2;8,1;12267.00;2.00;0,2;984,34
1048.00;20.08.2016;3.00;13,5;14,9;20,6;27,3;65.00;3,1;8,7;4,6;6,5;2,2;986,62
1048.00;21.08.2016;3.00;12,3;14,6;17,9;22,8;73,67;3,3;11,3;5,55;5.00;0.00;990,7
1048.00;22.08.2016;3.00;9,7;12,1;17,7;22,5;68,58;3.00;8,6;5733.00;4,8;0,2;997,73
1048.00;23.08.2016;3.00;13,7;15.00;19,9;24,9;72,29;2,8;8,7;5367.00;5,5;0.00;999,67
1048.00;24.08.2016;3.00;11,8;14,3;20,7;26,8;70,42;3,2;7,5;13517.00;0,5;0.00;998,33
1048.00;25.08.2016;3.00;13,4;16,1;21,8;27,8;58,79;4,4;10,6;13,6;0.00;0.00;994,59
1048.00;26.08.2016;3.00;16,2;18,8;24.00;29,7;46,5;5,6;12.00;13,45;0.00;0.00;991,39
1048.00;27.08.2016;3.00;14,7;17,3;24,1;31,1;52,17;3,3;6,9;13417.00;0.00;0.00;991,75
1048.00;28.08.2016;3.00;13,1;15,7;24,4;32,3;58,88;3,9;19,2;11,6;3,1;0,4;987,45
1048.00;29.08.2016;3.00;16,1;16,6;20,7;25,8;65.00;3,8;12,3;5133.00;5,8;0.00;990,08
1048.00;30.08.2016;3.00;8,4;11,8;16,6;21,5;62,33;2,7;7,7;12767.00;2,3;0.00;997,85
1048.00;31.08.2016;3.00;7,5;9,4;17,7;25.00;57,08;4.00;9,6;13133.00;0.00;0.00;995,41
1048.00;01.09.2016;3.00;9,9;11,4;19,2;26.00;58,63;3.00;7.00;8667.00;2,6;0.00;993,21
1048.00;02.09.2016;3.00;10,8;13,5;19,4;25,6;66,58;2,2;7,4;10683.00;3,8;0.00;992,95
1048.00;03.09.2016;3.00;13,8;15,4;20,3;26,6;60,58;3,4;8,9;9833.00;5,3;0.00;989,93
1048.00;04.09.2016;3.00;14.00;15,2;19,1;24,3;71,88;4,7;20,1;3233.00;6,1;10,5;984,81
1048.00;05.09.2016;3.00;13.00;13,8;15,5;19.00;92,04;4,2;10,5;1333.00;7,1;9,3;988,48
1048.00;06.09.2016;3.00;9,8;12,5;15,3;19,7;84,83;2,1;5,7;6067.00;4,8;0.00;999,26
1048.00;07.09.2016;3.00;9.00;10,4;18,7;25,6;75,63;2,5;6,7;12333.00;1,7;0.00;995,77
1048.00;08.09.2016;3.00;13,7;16,2;21,7;27,9;64,63;4,3;12,3;12333.00;0,8;0.00;987,7
1048.00;09.09.2016;3.00;14,1;15,6;21.00;26,6;70,63;2,7;6,7;10817.00;1,2;0.00;989,43
1048.00;10.09.2016;3.00;13,2;14,8;21,5;27,6;73,54;3,1;8,2;10383.00;1,6;0,2;990,16
1048.00;11.09.2016;3.00;15,3;17,8;23,1;29,1;66,5;2,3;5,7;8,7;3,4;0.00;990,45
1048.00;12.09.2016;3.00;14,7;15,7;23,1;30,5;61,04;2,9;6,2;11833.00;1.00;0.00;992.00
1048.00;13.09.2016;3.00;14.00;16,4;22,9;29,8;56,04;3,4;8,2;10733.00;0,5;0.00;990,34
1048.00;14.09.2016;3.00;13,4;17,1;22,1;27,6;51,83;4,1;11,3;11217.00;0,5;0.00;989,49
1048.00;15.09.2016;3.00;12,1;14,3;20,2;26,1;48,83;4,4;8,6;12,05;0,5;0.00;987,72
1048.00;16.09.2016;3.00;13,4;15,2;20,6;26,4;65,67;3,1;8,2;10067.00;4,6;1,3;984,84
1048.00;17.09.2016;3.00;14,7;15,2;16,6;19,6;93,96;3,6;11,3;0.00;8.00;19,6;983,45
1048.00;18.09.2016;3.00;11,1;11,1;12,6;15,5;94,04;3,6;8,2;0.00;7,9;5,2;986.00
1048.00;19.09.2016;3.00;8,4;11.00;13.00;17,8;85,08;2,6;7,9;3,75;6,5;0,4;988,95
1048.00;20.09.2016;3.00;7.00;8,6;12,2;16.00;70,04;2.00;7,2;3617.00;6,5;0.00;991,38
1048.00;21.09.2016;3.00;7.00;9,2;13,1;17,4;80,17;2,2;5,5;1467.00;5,8;0.00;992,24
1048.00;22.09.2016;3.00;5.00;5,9;12,5;18,3;73,38;2,5;5,1;9,3;2,8;0.00;994,91
1048.00;23.09.2016;3.00;7,8;8,6;14,1;20,6;73,46;3,4;8,1;4683.00;3,7;0.00;996,08
1048.00;24.09.2016;3.00;8,1;9,5;14,4;20,5;74,83;2,6;5,5;7533.00;2,8;0.00;997,99
1048.00;25.09.2016;3.00;7,6;8,7;14,6;21,5;75,58;3.00;6,7;9,85;4,3;0.00;994,29
1048.00;26.09.2016;3.00;5,4;7,9;14,1;20,4;78,29;2,4;5,3;8,15;3,2;0.00;994,16
1048.00;27.09.2016;3.00;7,9;9,3;14,2;20.00;80,92;2,4;6,2;6,6;2,1;0.00;998,12
1048.00;28.09.2016;3.00;9,1;10,5;16,6;21,5;70,08;5,2;14,9;5017.00;5,2;0.00;996,51
1048.00;29.09.2016;3.00;13.00;15,3;20,1;26,2;51,17;;11.00;8,4;3,9;0.00;990,2
1048.00;30.09.2016;3.00;9,6;12,8;16,5;21,2;72,88;;8,2;1,2;6,4;0.00;987,3
1048.00;01.10.2016;3.00;8,9;11,1;16,2;22,1;79,29;2,7;8,1;1933.00;7,1;1,7;983,95
1048.00;02.10.2016;3.00;6,9;9,3;14,2;19,2;77,17;3,8;8,9;4733.00;4,2;6,3;986,27
1048.00;03.10.2016;3.00;4,7;7,8;10,6;12,6;92,88;2,5;7,9;0.00;6,1;25,2;993,36
1048.00;04.10.2016;3.00;4,6;6,5;10,8;13,9;78,83;5,3;13.00;4267.00;5,2;0.00;1001,5
1048.00;05.10.2016;3.00;2.00;3,4;6,8;10,1;90,71;4,7;13,9;1217.00;6.00;18,4;999,4
1048.00;06.10.2016;3.00;7.00;7,1;8,1;8,9;97,04;4.00;11,1;0.00;8.00;6,4;990,11
1048.00;07.10.2016;3.00;6,3;7.00;8,2;11,5;92,58;2,1;6,2;1067.00;7,3;0,4;991,1
1048.00;08.10.2016;3.00;5,6;6,3;7,6;9,9;96,38;2,9;9,3;0,35;7,6;2,7;992,3
1048.00;09.10.2016;3.00;6,6;6,8;7,4;8,2;94,92;3,1;8,2;0.00;7,8;0,6;995,15
1048.00;10.10.2016;3.00;5,4;6,1;7,7;9,5;90,42;1,6;6,2;0.00;7,7;1,9;995,61
1048.00;11.10.2016;3.00;0,1;1,2;6.00;8,7;95,04;1,9;6,9;0,017;6,9;0,5;991,6
1048.00;12.10.2016;3.00;5,3;5,4;6,2;7,5;96,25;3,4;7,2;0.00;8.00;1,9;992,07
1048.00;13.10.2016;3.00;4,6;5,5;6,7;7,9;90,58;5.00;11,5;0.00;7,8;0.00;992,37
1048.00;14.10.2016;3.00;1,9;3,3;8.00;10,4;82,5;6,5;16,3;0.00;7,3;0.00;987,05
1048.00;15.10.2016;3.00;7,4;9,2;11,3;14,5;84.00;3,9;12,9;0,433;7,7;0,1;986,36
1048.00;16.10.2016;3.00;6,5;8,4;12,2;16,9;88,5;2,5;6,2;2,6;5,1;0.00;995,49
1048.00;17.10.2016;3.00;5,6;7,8;10.00;14.00;89,88;4,3;11,3;7433.00;6,1;0.00;996,2
1048.00;18.10.2016;3.00;7,7;9,1;10,7;13,4;91,54;2,6;6,2;0,517;7,3;4,8;993,01
1048.00;19.10.2016;3.00;5,7;7,6;9,4;11,6;85,75;3,8;10,8;1417.00;6,9;3,7;987,65
1048.00;20.10.2016;3.00;5,9;6,4;7,9;10,4;85,71;2,7;6,7;1217.00;7,3;7,6;985,92
1048.00;21.10.2016;3.00;3,1;4,7;6,7;8,9;89,33;2.00;5,5;0,133;7,3;0,1;985,39
